Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS36,OUT027,44.65052
FDY40,OUT027,19.943104
NCF19,OUT049,20.259987
FDF53,OUT045,72.89599
FDS14,OUT027,63.82709
FDE56,OUT046,25.609562
FDZ19,OUT035,71.48455
FDZ46,OUT013,45.912277
FDR16,OUT046,85.85694
FDG29,OUT018,15.6126175
NCE30,OUT017,85.504875
FDZ40,OUT046,21.521996
FDG58,OUT018,61.252464
DRH03,OUT013,38.651897
FDZ47,OUT045,39.60705
FDV04,OUT018,62.180416
FDZ10,OUT018,49.287785
FDG46,OUT017,45.224705
NCF07,OUT045,40.067
FDY44,OUT035,78.072655
FDB21,OUT013,98.279724
FDS20,OUT035,73.28428
FDS49,OUT049,32.26097
FDX55,OUT027,89.141426
NCQ02,OUT018,73.72906
FDR25,OUT013,106.90592
DRG39,OUT045,21.671482
FDB46,OUT046,85.9214
NCC30,OUT018,70.59746
FDE58,OUT035,47.84357
FDC05,OUT019,80.140594
FDY15,OUT046,63.15541
FDG14,OUT046,60.519436
FDL08,OUT049,97.899734
FDQ47,OUT013,14.351215
FDN12,OUT035,44.057487
FDW10,OUT013,72.04077
FDD02,OUT035,47.10433
FDX35,OUT010,91.83012
FDT35,OUT046,68.09922
DRN47,OUT019,73.20808
FDB11,OUT010,90.02219
FDN20,OUT045,67.39781
FDB59,OUT035,79.81077
FDJ58,OUT045,69.30302
FDU60,OUT046,67.7892
FDS03,OUT049,26.910124
FDU40,OUT019,77.98908
DRH15,OUT049,18.681303
FDD04,OUT027,58.69652
FDQ01,OUT046,101.727455
FDF28,OUT035,50.009388
FDD22,OUT010,44.853855
FDY19,OUT046,47.254925
FDN33,OUT035,37.515846
FDV36,OUT035,50.446983
FDW01,OUT010,60.700474
FDJ28,OUT049,77.43209
FDB17,OUT035,71.865036
FDM40,OUT049,56.78656
FDV46,OUT045,55.98418
FDQ44,OUT049,47.91679
NCD42,OUT046,14.909976
DRH37,OUT046,65.956406
FDR10,OUT018,64.26445
NCD06,OUT027,19.238811
FDI53,OUT046,65.088646
FDG16,OUT035,86.700294
DRB25,OUT046,43.378475
FDY09,OUT046,70.47506
FDX48,OUT045,61.303658
FDC03,OUT010,78.46432
FDT47,OUT035,38.75287
FDW44,OUT027,69.58227
FDT24,OUT017,29.998405
FDT12,OUT019,91.72595
NCS38,OUT035,45.667526
FDO39,OUT035,73.52148
FDA13,OUT046,15.48388
FDO48,OUT035,88.55198
DRJ01,OUT017,63.769093
FDD53,OUT018,14.782331
NCT05,OUT049,102.95853
FDQ51,OUT045,18.041925
FDU60,OUT013,67.721115
FDC59,OUT046,25.11793
FDP36,OUT035,20.993364
NCM19,OUT017,44.3714
FDL16,OUT035,17.792564
FDE50,OUT018,74.074936
NCR18,OUT013,18.201817
NCD30,OUT035,38.982903
FDH31,OUT013,40.915546
FDD56,OUT019,69.98904
FDC47,OUT049,92.30148
FDZ21,OUT045,37.88772
FDM01,OUT049,41.529854
FDF24,OUT013,33.788795
FDW23,OUT017,15.4524355
FDY52,OUT018,23.658966
DRH37,OUT027,66.68472
DRO47,OUT027,46.545547
FDR25,OUT049,106.96764
FDQ24,OUT027,101.75836
DRJ51,OUT018,91.35691
NCU06,OUT035,92.138985
NCV18,OUT018,31.865627
NCC06,OUT027,52.17879
FDZ01,OUT018,40.851295
FDT14,OUT017,47.989037
FDD11,OUT019,101.69049
FDN09,OUT017,97.34945
NCO18,OUT010,70.92942
FDZ50,OUT045,73.71349
FDS44,OUT013,96.96345
FDI36,OUT045,79.36558
FDA26,OUT010,87.32249
NCY53,OUT049,45.188934
FDF32,OUT049,80.07509
FDF59,OUT010,50.259674
FDB20,OUT046,30.962353
DRH11,OUT035,23.226635
FDT03,OUT049,74.4808
NCH06,OUT035,98.35693
FDR55,OUT049,75.62881
FDI10,OUT035,69.03343
FDZ12,OUT045,56.801632
FDM12,OUT049,75.46938
DRB25,OUT045,43.267105
NCS41,OUT013,74.19297
NCT53,OUT049,65.82465
NCD55,OUT013,16.440166
FDY08,OUT049,57.064728
NCP55,OUT049,21.91665
FDA33,OUT013,60.37079
FDQ33,OUT013,60.422573
FDE45,OUT027,73.11231
FDT26,OUT013,49.05688
NCV53,OUT049,96.237656
FDK60,OUT027,40.04603
NCJ29,OUT046,33.812447
FDI15,OUT045,106.25924
FDX21,OUT013,45.309032
FDV49,OUT019,106.1105
DRO59,OUT046,31.198423
FDZ14,OUT045,49.354504
FDP32,OUT027,51.528282
FDC33,OUT017,79.41963
FDT14,OUT010,48.463825
NCN54,OUT027,32.32599
FDR57,OUT027,63.38034
DRK12,OUT046,13.297483
FDX52,OUT049,78.46563
FDX08,OUT010,71.534874
FDP10,OUT010,41.78458
NCP50,OUT045,31.476452
NCL06,OUT013,105.06344
FDP25,OUT013,88.78225
FDE53,OUT013,42.70929
FDL27,OUT017,26.488663
FDC35,OUT049,83.87429
DRJ47,OUT010,68.24228
FDD16,OUT018,29.014542
NCN42,OUT049,58.97017
FDC38,OUT027,54.283184
NCO07,OUT045,85.25289
FDQ20,OUT049,15.715218
FDI32,OUT046,45.51455
FDN20,OUT010,67.72626
DRJ51,OUT027,93.27332
FDU08,OUT045,39.265118
DRN37,OUT019,67.661674
FDD05,OUT010,48.22415
FDW15,OUT046,59.860817
FDI52,OUT046,49.923836
DRM11,OUT049,105.4089
NCO06,OUT045,12.547091
FDU38,OUT049,76.681465
FDU59,OUT018,63.79856
FDJ10,OUT046,56.172928
FDM13,OUT049,53.73283
NCJ30,OUT019,67.82527
FDM45,OUT018,47.808914
FDP36,OUT045,20.16763
NCD30,OUT010,38.39971
FDN48,OUT017,37.23881
FDY32,OUT049,65.058136
FDU47,OUT046,57.090816
FDF17,OUT019,79.94071
FDP34,OUT017,62.569115
FDA47,OUT049,65.95552
DRD27,OUT027,40.565838
FDW38,OUT045,21.973284
FDZ15,OUT019,48.52665
FDZ03,OUT027,76.23957
NCN19,OUT049,76.01233
FDG02,OUT035,76.43929
FDS31,OUT035,73.183365
FDW43,OUT019,91.9702
FDZ47,OUT010,39.320812
FDO57,OUT017,63.935097
NCL07,OUT013,16.12516
NCV42,OUT013,45.447845
FDP40,OUT017,45.06861
FDP48,OUT019,74.53985
FDH21,OUT017,64.01924
NCP02,OUT049,24.356245
FDK24,OUT049,18.53038
FDC41,OUT045,29.995504
FDF08,OUT017,34.186455
FDO49,OUT017,20.6399
FDS56,OUT027,105.7393
FDX46,OUT018,23.168373
FDQ07,OUT013,89.22865
FDC32,OUT010,36.238018
FDT21,OUT019,99.93047
FDG58,OUT045,62.37214
FDW14,OUT049,34.843616
DRA12,OUT027,57.279423
FDV27,OUT013,36.40629
DRD25,OUT013,46.180187
DRF48,OUT027,75.94671
FDX24,OUT017,36.94368
DRJ51,OUT046,92.51131
FDE45,OUT045,72.25098
FDE14,OUT046,40.836777
FDG53,OUT045,55.529728
FDT08,OUT046,59.984184
DRC27,OUT027,100.26149
FDG20,OUT035,70.80459
FDC21,OUT046,43.680084
FDV31,OUT018,69.95773
FDB58,OUT045,56.745113
FDV23,OUT046,50.309013
FDA25,OUT019,41.445034
FDC15,OUT046,63.721237
FDU47,OUT049,55.878548
FDE23,OUT013,18.956026
FDS08,OUT013,72.09555
FDW03,OUT027,42.77906
FDJ60,OUT018,64.13201
FDM34,OUT017,51.290688
FDW33,OUT013,43.16697
FDZ40,OUT013,22.441051
FDE33,OUT018,30.962923
NCC06,OUT010,50.660137
FDU11,OUT046,48.431812
FDL44,OUT017,64.83997
NCZ29,OUT017,50.594227
FDG28,OUT010,97.925545
FDL12,OUT018,22.629417
FDD52,OUT017,43.178013
FDO15,OUT013,29.396444
NCN29,OUT027,20.4609
FDW36,OUT013,44.00348
FDB21,OUT046,96.6567
FDZ28,OUT013,52.216118
FDY10,OUT035,45.827625
DRG39,OUT017,20.991558
FDN28,OUT013,42.213173
FDV15,OUT035,41.97986
DRI13,OUT035,87.29346
FDH20,OUT046,38.6826
FDY51,OUT013,89.22257
FDE16,OUT013,84.33979
FDX40,OUT018,13.752253
FDC48,OUT018,31.266392
FDS14,OUT046,63.005344
FDX56,OUT017,83.21893
FDI10,OUT046,69.084915
FDI14,OUT013,57.84812
DRM48,OUT013,14.791486
NCH07,OUT027,64.72372
FDY26,OUT013,85.15144
FDD02,OUT027,48.67844
FDM12,OUT046,75.636925
DRF01,OUT010,58.25923
FDV36,OUT046,50.817505
DRI59,OUT013,90.72398
FDV03,OUT018,61.443966
FDO39,OUT017,73.185234
NCB07,OUT018,77.95116
FDH38,OUT027,47.455914
FDZ13,OUT035,19.967312
NCZ30,OUT046,49.58178
NCA06,OUT035,13.856884
FDB04,OUT049,35.077957
FDN50,OUT013,37.8332
NCG06,OUT049,103.11556
NCY17,OUT018,16.751316
FDC23,OUT046,71.82833
FDK33,OUT049,85.21299
FDR03,OUT049,83.67749
FDZ07,OUT045,25.23597
FDO38,OUT013,31.874533
FDS59,OUT046,43.605106
DRM11,OUT019,104.879814
FDX52,OUT027,79.079765
DRJ35,OUT018,22.845518
NCP53,OUT046,96.24915
FDW15,OUT019,60.13327
DRI47,OUT045,57.7278
DRZ11,OUT035,49.602596
FDS02,OUT013,79.68435
DRD49,OUT018,94.42507
FDW38,OUT049,21.446587
FDR21,OUT019,71.830696
FDE40,OUT013,25.99368
FDI02,OUT045,44.406136
FDQ04,OUT045,16.04618
FDY14,OUT017,106.03907
NCT54,OUT046,39.17616
DRD25,OUT017,44.817406
DRE01,OUT045,97.15203
FDJ12,OUT010,83.64945
NCZ05,OUT049,42.03395
DRB25,OUT019,44.021866
NCC31,OUT045,63.27219
FDM16,OUT045,30.497982
DRG11,OUT049,43.035748
FDV24,OUT027,60.666874
FDV43,OUT046,17.809814
FDG05,OUT018,61.10951
FDV23,OUT010,49.354393
FDI58,OUT018,35.91973
FDQ11,OUT017,103.26344
FDC05,OUT027,80.31438
FDF40,OUT013,100.04815
FDU02,OUT018,90.15159
FDT32,OUT013,75.47958
NCF06,OUT017,104.45965
FDT46,OUT013,21.09865
FDR58,OUT010,36.49366
FDY04,OUT046,65.26201
FDT58,OUT045,67.0824
FDE46,OUT049,61.03312
DRH11,OUT017,22.446278
DRI51,OUT046,68.86483
FDC35,OUT017,82.23101
FDP45,OUT035,101.153145
FDC45,OUT017,67.320854
FDU01,OUT045,73.66822
FDJ53,OUT010,48.201294
FDJ46,OUT017,69.30018
FDX07,OUT013,74.90551
NCI30,OUT049,99.50289
FDE47,OUT027,50.659424
FDV48,OUT045,31.553743
FDN16,OUT019,41.44615
FDM52,OUT013,59.37384
FDA32,OUT027,88.26318
FDH05,OUT017,92.47893
FDW25,OUT010,34.767895
FDQ09,OUT046,46.217342
NCM17,OUT010,18.062748
DRM59,OUT046,62.460957
FDV47,OUT027,34.425915
DRE15,OUT035,29.827099
FDS25,OUT010,43.479286
NCZ05,OUT018,40.904552
NCV05,OUT019,62.52272
DRM37,OUT046,79.13757
FDV58,OUT027,78.985695
FDN22,OUT027,102.46557
NCO06,OUT049,12.801007
FDT56,OUT019,23.964085
FDM02,OUT013,36.034073
FDA09,OUT046,72.7011
NCC06,OUT035,50.60588
NCL54,OUT049,70.907906
NCB55,OUT017,23.325823
FDB12,OUT017,41.894634
NCA54,OUT049,71.92521
NCS38,OUT049,46.852634
FDC02,OUT049,104.07817
FDK44,OUT019,70.063255
FDE16,OUT035,83.24373
NCS05,OUT035,53.195335
FDZ59,OUT045,67.12154
FDI20,OUT017,84.782974
FDQ14,OUT046,60.886223
FDF53,OUT017,72.084206
FDW25,OUT017,33.991898
NCQ43,OUT010,42.819424
FDX52,OUT013,78.0516
FDE28,OUT045,91.706474
FDN15,OUT017,55.016014
FDO28,OUT017,47.709354
FDQ33,OUT045,60.65068
FDM22,OUT010,21.184772
FDJ03,OUT017,19.16269
FDI16,OUT045,21.419117
FDI09,OUT027,97.570305
FDX55,OUT013,88.1522
FDS23,OUT027,52.38361
DRC12,OUT045,76.867355
FDH41,OUT049,86.91544
FDN01,OUT013,71.10327
FDV55,OUT045,57.536526
NCJ19,OUT013,22.875618
NCY29,OUT010,21.902754
FDP03,OUT018,48.30279
FDZ52,OUT045,44.125732
FDH31,OUT010,40.221565
FDQ19,OUT018,95.73267
FDS15,OUT035,42.61183
FDN32,OUT017,72.68761
FDH32,OUT049,39.72386
FDF33,OUT017,43.743244
FDJ22,OUT046,76.443825
FDG56,OUT010,24.524246
FDC05,OUT046,78.852425
FDK09,OUT013,92.003334
NCV29,OUT045,70.95771
NCC43,OUT019,100.948006
NCA42,OUT049,63.337624
FDC10,OUT046,47.934105
FDC16,OUT013,35.894638
NCL17,OUT013,57.4691
FDA51,OUT035,46.041145
FDW01,OUT017,60.73045
NCF30,OUT045,51.20271
FDN49,OUT013,17.036339
FDY20,OUT045,36.09406
FDC15,OUT045,62.63533
FDY24,OUT046,21.872887
NCG43,OUT017,37.313885
FDA48,OUT013,90.32663
NCF55,OUT017,14.653502
FDL38,OUT049,36.17479
NCQ29,OUT018,102.54421
FDC34,OUT017,62.425705
FDP36,OUT027,21.497787
FDN50,OUT010,37.02019
FDO23,OUT049,37.875076
FDT56,OUT013,23.742407
FDT13,OUT027,76.700874
FDZ03,OUT013,76.103745
FDQ03,OUT010,93.94842
FDU44,OUT045,64.879555
FDD03,OUT049,92.863686
NCH30,OUT013,45.636993
FDS60,OUT010,71.45474
FDG08,OUT046,69.141426
FDX38,OUT017,18.814491
FDD22,OUT017,45.26985
FDW51,OUT013,85.912636
FDL09,OUT017,67.405304
FDZ60,OUT045,43.060055
NCH07,OUT046,64.14251
NCQ41,OUT049,79.215385
FDW04,OUT049,51.77733
FDI08,OUT027,100.99719
FDR19,OUT019,59.478928
FDV13,OUT046,34.61992
FDB52,OUT017,102.36323
FDZ48,OUT027,45.696194
NCO14,OUT049,18.58372
FDZ50,OUT013,74.90241
FDN27,OUT019,47.22955
FDQ60,OUT013,49.939148
FDR49,OUT017,18.354286
DRJ35,OUT027,25.822498
DRI49,OUT017,32.619106
FDB47,OUT017,83.959656
FDP37,OUT010,50.215473
FDR26,OUT049,70.65912
FDY31,OUT019,58.841087
FDC11,OUT045,35.631588
DRP47,OUT035,100.400734
NCY54,OUT018,67.57354
FDR27,OUT046,53.36828
FDQ21,OUT019,49.617474
NCQ29,OUT035,105.07969
FDJ02,OUT046,59.142635
FDE21,OUT018,44.615993
FDM39,OUT046,71.95739
FDZ01,OUT017,40.6277
NCB19,OUT018,33.62356
FDU03,OUT046,73.007385
FDP27,OUT049,75.716324
DRF01,OUT045,58.663563
FDM03,OUT049,43.405396
FDV01,OUT046,62.56209
FDS16,OUT046,58.823395
FDO45,OUT035,35.789433
NCX06,OUT035,72.44463
FDP13,OUT046,15.931858
NCR38,OUT018,99.88581
FDA01,OUT013,23.536907
FDT26,OUT017,46.82124
FDD44,OUT027,104.746826
FDB26,OUT013,22.071665
FDP45,OUT019,100.94092
NCP55,OUT046,22.809109
FDT23,OUT017,31.034275
FDO51,OUT045,16.809286
FDA44,OUT046,22.831543
NCJ31,OUT018,94.792984
FDX37,OUT045,39.805664
NCD18,OUT049,92.146996
FDN40,OUT027,62.843586
FDL33,OUT017,77.94922
DRF48,OUT035,75.89513
FDW08,OUT035,42.1864
FDX39,OUT018,84.15839
FDB38,OUT049,64.77735
FDY46,OUT018,73.25297
NCB06,OUT049,63.684525
FDA34,OUT035,69.3585
FDA35,OUT045,48.33288
FDQ07,OUT035,87.81898
FDU32,OUT045,49.164295
FDU26,OUT013,49.243084
FDU13,OUT010,58.488907
FDO09,OUT035,105.693886
FDW03,OUT019,41.547802
FDB38,OUT013,65.038086
FDL26,OUT010,61.558517
NCN43,OUT045,49.707657
FDH08,OUT045,92.89532
NCC31,OUT019,63.664707
FDH14,OUT035,55.89165
FDL40,OUT017,38.96516
FDD20,OUT035,49.27356
NCV53,OUT035,96.578575
FDD16,OUT045,29.171717
FDP24,OUT035,47.913616
FDQ25,OUT045,69.55338
FDM38,OUT035,21.481533
NCT18,OUT010,71.60908
FDM34,OUT049,53.189205
DRH37,OUT010,66.31641
NCE07,OUT013,58.548393
FDG12,OUT013,48.72742
FDB59,OUT010,79.01546
FDS10,OUT018,70.445625
FDN21,OUT010,64.20614
FDM02,OUT045,35.520718
FDO44,OUT049,45.27347
NCN17,OUT017,40.779884
FDH16,OUT018,35.759098
FDL44,OUT046,64.44719
FDY47,OUT017,51.223583
DRI39,OUT046,22.258486
NCX54,OUT018,40.82995
FDE59,OUT046,14.634247
FDO46,OUT045,75.83285
DRE13,OUT046,35.884636
FDW14,OUT013,36.46077
FDF35,OUT046,43.405464
FDO50,OUT019,36.44672
DRF49,OUT017,46.012604
FDT60,OUT049,50.72678
FDP38,OUT045,19.585464
FDA31,OUT027,70.29095
FDY52,OUT010,24.820763
FDD03,OUT027,94.11898
FDN52,OUT018,33.175148
FDU20,OUT010,47.369743
FDD22,OUT035,44.239784
NCB55,OUT019,23.531506
FDN27,OUT045,47.49066
FDD16,OUT013,30.948309
FDW48,OUT046,31.68016
DRN35,OUT045,14.266558
FDX25,OUT049,72.59581
DRD49,OUT049,95.21811
FDE21,OUT019,46.127937
FDN44,OUT035,63.652775
DRC01,OUT049,19.585659
NCK30,OUT046,101.43924
FDU39,OUT013,23.788036
FDB49,OUT013,40.515224
FDS12,OUT045,50.61405
FDR57,OUT018,61.942776
FDX22,OUT027,84.94872
FDC60,OUT013,37.23136
NCE42,OUT049,93.29503
NCK42,OUT049,87.144684
DRE01,OUT017,97.12514
FDE57,OUT018,55.551434
DRK59,OUT019,94.474205
FDB10,OUT027,95.57678
FDQ25,OUT046,70.090675
FDY26,OUT017,83.74758
FDG28,OUT049,98.05021
FDM14,OUT049,43.67417
NCH29,OUT049,40.119404
FDD48,OUT049,46.40083
FDC17,OUT045,84.4269
DRH49,OUT027,33.9293
FDN44,OUT018,63.087616
FDC29,OUT045,45.94404
DRK01,OUT019,37.8047
FDD48,OUT017,45.533997
FDB59,OUT013,80.45288
FDY45,OUT010,100.87745
FDX60,OUT035,31.205143
FDT09,OUT010,52.311977
DRB24,OUT018,60.615387
FDL13,OUT035,92.93896
FDN16,OUT035,41.194206
FDK57,OUT013,49.48653
FDO22,OUT027,33.032185
FDC57,OUT010,77.39844
FDZ13,OUT027,20.529587
FDW27,OUT013,63.22782
FDX10,OUT049,14.932598
FDY08,OUT018,55.266083
FDA49,OUT017,33.948013
FDC32,OUT018,36.53143
FDO04,OUT035,21.270506
NCZ54,OUT013,65.162254
FDY40,OUT045,19.029577
FDW36,OUT045,43.19139
FDE11,OUT017,73.07251
DRE37,OUT045,75.93551
NCK19,OUT017,77.18297
FDT19,OUT035,70.31807
FDE56,OUT045,24.498707
FDZ57,OUT010,50.538536
FDB35,OUT035,37.380447
FDF09,OUT010,13.833781
FDO34,OUT046,67.830086
FDA55,OUT046,90.52583
NCM18,OUT035,24.377733
FDJ20,OUT019,49.664368
DRQ35,OUT019,50.920757
FDG02,OUT013,77.36298
NCU29,OUT018,57.022743
FDL27,OUT027,26.157698
NCA54,OUT035,71.72706
FDJ32,OUT035,25.122564
FDB21,OUT019,97.48091
FDR46,OUT035,58.424046
FDZ32,OUT046,42.78045
DRF36,OUT017,75.60691
NCU54,OUT017,83.88604
NCI31,OUT017,13.469239
DRA59,OUT035,74.0304
NCC55,OUT045,15.080679
FDE44,OUT018,18.611597
NCN26,OUT018,45.23697
FDC11,OUT049,35.25853
FDV24,OUT035,60.151703
FDR40,OUT019,32.321167
NCQ17,OUT049,63.62165
FDC46,OUT045,74.08193
NCM18,OUT046,25.480286
FDK16,OUT046,39.324192
FDI28,OUT017,32.014236
FDS11,OUT018,88.99261
DRD13,OUT046,26.350786
FDL36,OUT035,35.52214
FDI27,OUT013,19.637253
FDJ53,OUT019,48.0434
FDS44,OUT045,96.58327
FDE28,OUT046,92.77029
FDQ33,OUT018,59.5787
FDB37,OUT017,95.10172
FDQ31,OUT045,34.81503
NCQ05,OUT046,60.563835
FDE10,OUT013,53.368607
FDF38,OUT017,15.691102
FDE50,OUT019,75.49501
DRG37,OUT010,61.77173
NCH06,OUT049,99.856964
FDY14,OUT045,106.186134
FDO27,OUT017,38.073784
FDQ19,OUT049,97.24651
FDZ26,OUT019,95.75731
FDN51,OUT013,105.25439
FDK20,OUT035,48.94162
FDD40,OUT018,75.9251
DRI25,OUT018,21.605783
FDH56,OUT017,46.184963
FDI36,OUT027,80.06498
DRH11,OUT018,21.878315
NCV18,OUT017,33.282906
DRI01,OUT049,69.73676
DRE48,OUT049,80.19532
FDS51,OUT035,24.16405
FDM38,OUT017,20.185326
FDB60,OUT027,78.624756
FDY58,OUT035,91.838524
FDY22,OUT045,57.454056
FDF11,OUT027,96.72297
FDZ51,OUT035,39.07429
FDQ45,OUT017,72.80041
FDF17,OUT035,78.991936
NCF31,OUT027,62.088295
FDA37,OUT013,51.213634
FDO51,OUT046,17.798609
FDF34,OUT013,80.4673
FDD57,OUT018,37.17789
FDO37,OUT046,92.393486
FDR49,OUT049,20.225594
FDS39,OUT049,57.42173
FDI48,OUT027,21.688334
DRM35,OUT049,72.19973
FDV57,OUT035,72.769165
FDZ55,OUT013,65.88672
FDI28,OUT035,31.268253
FDS21,OUT045,25.139542
FDT34,OUT013,43.52553
DRI25,OUT035,21.741459
FDT47,OUT010,38.050846
DRH39,OUT045,29.951494
NCD54,OUT045,57.881657
FDU16,OUT027,34.892433
NCW29,OUT045,52.03483
FDV25,OUT027,89.796585
FDM56,OUT035,43.8757
FDZ04,OUT027,26.751165
FDG59,OUT019,14.8988695
FDI56,OUT045,36.42823
FDS33,OUT035,35.700928
FDC23,OUT049,70.57671
FDT11,OUT049,75.0206
FDG17,OUT045,98.397316
FDZ44,OUT045,47.43251
FDJ52,OUT013,65.5955
DRI23,OUT046,64.13852
DRE15,OUT010,30.727781
NCF07,OUT013,41.654655
NCR29,OUT049,22.939367
FDE44,OUT019,19.29469
FDT23,OUT035,32.157604
NCG06,OUT017,103.39057
NCU41,OUT010,76.36415
FDH46,OUT017,41.100315
FDV31,OUT013,72.23226
NCT41,OUT027,62.730316
FDE22,OUT027,65.385796
FDC26,OUT045,44.066692
DRF51,OUT017,14.332667
NCY53,OUT019,45.729378
FDY21,OUT017,78.81455
FDL27,OUT013,26.728882
FDZ34,OUT049,78.303085
NCF43,OUT010,57.670265
FDC21,OUT035,43.470203
FDL26,OUT013,63.24396
FDT25,OUT010,48.10488
NCR30,OUT046,30.002281
DRL23,OUT019,42.85888
NCR05,OUT049,79.685715
NCE19,OUT018,20.688915
FDY07,OUT035,17.65739
FDB10,OUT017,94.1327
FDP57,OUT013,42.656723
FDU48,OUT019,53.024334
FDH48,OUT035,34.161423
FDO33,OUT035,46.292583
NCU29,OUT045,59.547077
FDW35,OUT046,16.970722
FDH05,OUT010,92.592255
FDP26,OUT049,42.270893
DRG27,OUT035,16.813368
FDQ33,OUT046,61.177837
FDH20,OUT010,38.799103
FDV14,OUT046,35.975204
DRD01,OUT046,22.32169
NCI17,OUT049,39.069458
FDF39,OUT010,105.08569
FDX37,OUT046,40.424576
NCX17,OUT035,93.95922
FDN03,OUT013,101.64061
NCS41,OUT010,73.131836
FDH34,OUT045,74.06262
NCX53,OUT018,55.830276
FDY31,OUT046,59.845215
FDD20,OUT017,50.30397
FDE51,OUT045,18.404999
FDV27,OUT046,35.277615
FDF16,OUT035,59.6998
FDZ02,OUT049,39.015953
NCK05,OUT045,25.025383
FDM12,OUT027,77.4047
NCA05,OUT018,58.83677
FDX33,OUT045,64.16072
FDM25,OUT049,70.98763
FDE41,OUT018,33.40666
FDW14,OUT045,35.67013
NCD30,OUT046,38.48868
FDB23,OUT010,90.06974
FDF45,OUT046,24.118193
FDW20,OUT017,49.48039
FDF47,OUT045,89.11296
NCR05,OUT019,80.85836
DRB01,OUT046,75.84576
FDE36,OUT013,67.10189
FDU56,OUT049,74.002205
FDB23,OUT049,90.22553
FDN48,OUT049,36.74069
FDS43,OUT013,76.3102
NCN05,OUT013,74.80897
NCL53,OUT049,71.11154
FDL56,OUT046,35.033203
FDH17,OUT018,37.330276
FDP37,OUT046,51.02868
FDG09,OUT019,76.25009
FDA55,OUT045,89.3853
FDX31,OUT049,94.03139
FDJ41,OUT045,105.02778
DRC24,OUT045,62.47419
FDQ21,OUT035,48.905075
NCT54,OUT045,37.859386
FDH08,OUT049,92.67399
FDY38,OUT018,92.44346
DRM11,OUT010,104.51913
FDG32,OUT049,88.901855
NCH18,OUT046,98.76643
FDI20,OUT035,84.52784
FDA33,OUT018,58.043232
FDN45,OUT013,90.20588
FDT45,OUT010,21.799643
FDR32,OUT035,91.99563
FDA48,OUT017,88.16033
FDN23,OUT017,57.934563
NCR18,OUT035,17.176807
FDD45,OUT046,38.14695
FDI22,OUT018,81.81777
FDT09,OUT013,54.04666
DRC24,OUT027,62.96095
FDT39,OUT046,60.344994
FDX28,OUT045,39.705166
FDA50,OUT018,36.879322
FDT33,OUT027,68.64577
FDQ60,OUT049,48.76281
NCM19,OUT018,43.79363
FDF40,OUT046,99.6926
NCI30,OUT035,98.0473
FDK34,OUT049,95.68282
FDA38,OUT027,97.14539
FDT02,OUT045,14.761618
FDC11,OUT017,34.55139
FDD08,OUT046,16.298403
NCS29,OUT046,105.8612
DRI03,OUT010,70.74314
FDK48,OUT035,29.544119
FDM52,OUT049,60.133102
FDP49,OUT035,23.00637
DRA24,OUT046,66.22024
NCJ43,OUT049,69.671616
FDE11,OUT045,73.568184
FDP01,OUT049,61.917297
FDQ59,OUT018,32.921894
FDA43,OUT019,78.47679
FDL14,OUT017,61.7211
FDV50,OUT010,49.349243
FDT01,OUT027,85.52631
NCC42,OUT035,56.125603
FDO28,OUT046,48.16179
FDD32,OUT019,32.5443
FDV45,OUT035,74.42271
NCW17,OUT019,51.1715
NCJ17,OUT027,35.351086
NCF18,OUT049,76.517235
FDP01,OUT045,61.28453
FDH24,OUT045,62.735237
FDI38,OUT027,84.85801
FDX03,OUT035,17.793503
FDY28,OUT046,86.08182
FDN34,OUT018,67.24705
FDJ02,OUT045,59.508827
FDW40,OUT019,56.86167
FDX03,OUT017,17.01579
FDE17,OUT027,62.09046
FDT58,OUT046,67.57744
FDI38,OUT013,84.28829
FDW22,OUT035,89.654
FDS15,OUT027,44.769417
NCX06,OUT013,73.728966
DRK47,OUT035,92.436
FDC23,OUT027,72.499695
FDM56,OUT010,42.541527
FDP21,OUT046,76.7167
FDP58,OUT046,88.08672
FDA27,OUT019,102.663185
FDK41,OUT019,34.466553
NCH42,OUT046,92.96198
FDG29,OUT045,16.79805
FDW15,OUT018,59.107956
FDD28,OUT018,22.647507
FDQ37,OUT049,77.76915
FDC23,OUT035,71.349686
FDV13,OUT035,35.561245
FDK33,OUT046,85.09918
FDO33,OUT013,46.030624
FDN21,OUT017,64.39248
NCW06,OUT027,78.30037
FDI38,OUT035,83.124245
FDC21,OUT027,44.152176
NCS05,OUT046,53.66958
NCN53,OUT049,15.280047
FDV40,OUT010,29.322063
FDG60,OUT017,92.83189
NCY30,OUT027,74.43992
FDM40,OUT045,56.668087
NCO30,OUT046,73.648384
FDK10,OUT046,73.27022
FDM36,OUT045,69.377304
FDN10,OUT013,47.972527
FDM46,OUT018,36.532
FDX50,OUT049,44.683685
FDP33,OUT045,101.83082
FDO12,OUT045,78.08297
FDC28,OUT013,45.211906
FDO31,OUT045,32.66109
FDX45,OUT035,61.99524
FDV21,OUT049,50.702377
FDH04,OUT049,36.987587
NCG54,OUT013,68.85212
FDO13,OUT046,65.72101
FDA09,OUT027,73.19275
FDC38,OUT017,53.12225
NCO42,OUT046,57.806156
FDL45,OUT049,49.817894
NCK31,OUT013,21.574509
FDM39,OUT017,71.59652
FDC22,OUT010,76.977
FDF46,OUT046,46.73977
